video_id,segment_count
Hy_9V-G1XJ0,207
Hyvshunw9b8,852
HztDXBW8kmQ,184
I-AUBNR33Nk,5
I-chPZmTX_c,76
I0yNb2K07yY,176
I15J9lauUx8,67
I2Anzh79a2I,98
I3M0Bzsy4JQ,186
I40n9e_Ki5w,12
I40vhkFXCA4,424
I45_tG2az_k,297
I4bTD8lwMz4,163
I4fbFwH-M5Q,434
I4r6CwSWZnw,384
I64M_c2iB98,173
I6f5PX1qrVE,370
I6ns70m_6r4,305
I6rZErNJsZo,182
I9YFIHblRo8,147
IA5xHX2lKVo,150
IAJWlTz4QDg,428
IBjrcpRc7OQ,113
IET1Sf4zh7s,32
IEVFdv2tZPY,25
IF0Wj0lquwU,162
IGJaPgVPY58,135
IGe7ada7X3Q,220
IGoHXbkadAg,52
IGvcRpTTccs,330
IH-edFPdfAo,36
IHd3XAMVDzE,141
IHhWORLFcHM,219
IJ3JtmveKzs,169
IJFtVm7Me64,145
IJNaciK_gBE,343
IKSTeqGc4i0,188
IKbTCxqUDk0,115
IKwoPV-LxYI,223
ILHNq_jNPxU,74
ILW8AnPaaLg,133
INS3XC2EVjk,402
INrE4zdelt4,74
INuwqHzBFC0,445
INy8qAIu7Nw,391
IQsi4LzvHhk,257
IR9uOPX2JYM,95
IRVVWmSA7Cc,120
IRdMbMWfBWw,47
ISGJWaU3VpQ,519
IT3mssVWKnA,39
ITLti0Y17Sk,99
ITaB0gq4uOc,214
IU6GEOFqAHU,1
IUsiS3NX4qM,95
IVEwY2nJxpo,398
IVFMvagOH5M,155
IVdgGcyWASY,47
IWkK9SPbmVU,51
IXErIyoCewU,27
IXoAgWaCOQs,216
IYuS3XEJsbY,141
IZ6uzMTAVUw,208
IZBIisiRmWc,263
IZHwK7qfz9s,58
IZdCgr_wtSM,206
IcNynWmC5zI,196
Id414vM6RdQ,127
Ie4TcaTWc7Q,260
IePNTOSdeW4,195
IeX-vk_PBz8,38
IeYB_Hmsu84,252
IebvbOQm5n0,222
IecDmpHH45s,90
IerTqGtO8Pw,139
IfCtbgT5tRw,146
Ifi_Oi350Dk,85
IgUudijHgY0,260
Igc6PIpbe4Q,8
Ih2mg5i2YMQ,107
IhT2x4CK_0c,59
Ii5L5YInjFg,20
Ii6QGLsF0tI,373
IiNV3yhZ5EI,361
IjWNmWPDJoo,202
Ijzck5ZhkMY,227
Il2roIVNI68,188
InlUeKSmdpI,33
InpZckJh6SE,280
InyRWsIRTuA,67
Io5V8uSxR5s,113
IoUgEojahFA,193
IonVNbhEXGE,41
IpKiZOS6ADU,199
IqLxHd9GbSA,16
IqQzf8k-VvQ,208
IqezkOiFQJo,243
Ird-Zu2I-Fs,172
IsFa_c0Wv-4,227
IsLAfQJ33qE,114
IscC7bedAmM,144
IsdQ2zPAcbE,69
ItLJimzAGqs,140
ItML72hVTpE,139
Itl9y29oF6M,87
IuwB0aZQ7eA,194
Iw4RtZ0rbC4,105
Iwx66JyVDHk,63
Ix3SrxFyj_g,407
IyhXdqwg8A0,147
IzuwA2GMJU4,129
J-FLORGDGl4,429
J-fdks5Zweo,216
J109We4NE-8,131
J13alnyO6sg,59
J2ucwE1vCt8,21
J3LJtm1cWEs,113
J5d7n6COuJk,385
J5j7OR_ldfM,121
J6ciaF4vxJw,134
J78m-ydqXes,100
JAG0fIWN2cU,178
JAX3RUF3-uM,128
JAxRo5frtzA,185
JBdhnYTRSe0,181
JC7iaEjIXsI,37
JDQHIIqU38w,105
JDk8G8HuaGw,143
JE2r9nTVTGo,262
JE6GiQR-BZ8,517
JFcBuVbwrQc,361
JGBzGAsn-5c,168
JH3HgyonU4I,165
JHTIlF65PAg,133
JID3ePnNVmY,276
JIbl1PxH5M8,154
JIciGt2b26A,177
JJ6HSnZaQdY,394
JJ6ZHYG_F0E,132
JJN5iZcUYtQ,356
JJvDczTyN_k,189
JKNUDDVuvmA,117
JKS1MOt1jXE,160
JKSxy9LealA,86
JLOAQjjKJbM,123
JMr1pWUnW4E,183
JMwgitYUp_g,48
JNYet7thHlY,106
JNmOD5EVmZA,1
JOIqj-wi7A4,153
JOd_fabW9o4,167
JPnNEVZLp4M,323
JRJgtEo9bJU,297
JRO_q860Jtg,96
JRlFR-zggT8,223
JSXzzGBCsNU,71
JTfGd1LfUrA,9
JU1x3isk9QE,179
JUqme8Rvarw,272
JVa1ptJWFk4,181
JW86HaZVZfI,7
JXEYPkf3yMI,116
JXf13fKBupg,55
JY6pw4rkF58,386
JZXlfsjBKZw,690
J_mdzTsvmkQ,59
J_sFWdn6DoE,52
J_w5j3E1TEU,172
J_yOyr2IknI,156
JaBmM8FU1Mk,149
JbHZ9YJIN1Q,397
JbyJMdCD90I,97
JbzbegHem_4,194
JcTNyI_aTRw,374
Jd1RCqxmaIs,191
JdoGUx8EmFY,335
JdwI-Ci7MHQ,115
Jf5ft2YH5Xc,85
Jg9bcEHUew4,310
Jgt6ytFHeZ4,212
JjqOsjn_1Ec,455
JlbetnvaLN8,6
JlfVEB41DwM,48
JmtUqciXyzw,213
Jo-z1--dUcE,180
Jo15qfSx_Ts,176
Jo6M636Had0,85
JoAJ7tj3orI,350
JpHip41JUfw,98
Jpknkc1JvjU,176
JqEk8Ec6OHo,201
Jr1ODnzalEs,127
JrHo9pxkQRg,204
JrLjq8Sd4ns,26
Js6D66bfx6U,102
Js6ctTbi7XQ,415
Js8rZH_EQgE,233
Jsh-7t2WByQ,102
JsyDmCIaBUI,117
Jt8UgIdBU4s,306
JtPexphANpU,100
Jtr9V-n1E0s,63
JtsCxlkzQC4,286
JuHLyl3gD7Y,217
JuOWoGpqg1I,89
Jvgm3IT5DsI,699
JwGBVICkaZ0,229
JwWx6oKLhy4,13
JwoOhvGmXLA,62
JzjPm7mILPA,166
JzvTfusnt6s,183
K-Jap3XrXiE,168
K011VEt08Gs,85
K0iZ-IGI0ug,12
K1L6Vtz0fzw,151
K1Uyu3E9mAA,9
K1WRJFfkda0,220
K1e_8pSIgRA,570
K2OR8ELjwuc,109
K4JY3eBIQuI,6
K54XDRxw6BM,43
K5A_UKLe5uo,370
K6T3nDxa_eM,10
K6VmyFbDWlk,197
K80GWuclp3g,107
K8GnJ-r3iuc,50
K9HKwXPaMkk,60
K9KTw4cRQEs,184
K9ftaHm8xzM,123
KA3KDbU5dqk,423
KAKkW2rBRLA,99
KAZiN5ROIFQ,223
KBgzZ6ZKpjw,26
KBpbi36Vfgk,67
KCm1ukbMwgI,126
KDBvTQUW6Ds,152
KDO5D4DuwVY,339
KDtGPQ-vMLY,151
KFEQq7_x_nk,172
KFLiri5bRiw,122
KGjFGjviwZo,53
KHGge30zkRw,101
KLBAD5HWLpo,70
KLQumwlqgas,99
KM5-kLiJVlw,181
KMVSP2iYxQU,95
KMss9DC7P-U,137
KN0v6gbcWbE,105
KNCdktKUQT0,448
KNIm_orp3p8,222
KNNMl53k860,59
KNPg3rCbf-E,73
KNwSsvG9dm8,407
KOfiq4kDdV8,312
KP6PM6TmNXM,216
KRB3lMw6Isk,512
KS1GJJz_Aes,82
KS2lLDb4blk,253
KSHMMF0i0GQ,138
KSxzk0lyqmw,160
KSyYGhlKsmw,121
KT_vhWkRzOo,144
KUDueA1E934,180
KUbJHEJZCJg,237
KUwstOYhmpw,39
KVb_-3piAkU,59
KWqLjgz1aQs,217
KWuNJDjJ48A,206
KY3npMsznC8,517
KYGAIZXc2jM,195
KZ-x3fxnjjc,116
KZQuyQEOfQU,314
K_wHpvTWTt4,43
Ka4j7RJZkOI,116
Ka8No0mFT54,144
Kao3JnjqJjI,94
Kb2EgCYTpEA,129
Kb6IZZ1Ozvo,280
Kbk1QyS0B_0,206
KcIWdbcdY_Q,566
Kc_aAkVx31U,270
KcqijgUE0ak,185
KdHrulWFP9E,549
KdMm-_g_JS8,355
KdaHb4Zbdto,293
KdscuCxY77g,104
Kf0RHuIy8tw,13
Kf4p2pf7y6s,297
KfMRD9YUBFY,190
Kgxz3evg51A,283
KhPSz7rDiBM,160
KhtPaJVep28,167
KhwNsXli5cM,20
Kik0TYDeBhE,177
KilBf5IYEFE,84
Kiv_gdDfckg,339
KjxjIM7LIDo,308
KkJYw1ZdzfA,289
Kkx_FiSzbII,569
Kl8uLVD7_OE,372
KlRefrYnHEc,354
Km1Dw8q98PQ,27
Km2LWRN2UDY,359
Km4CKmTAdtM,55
KmP4pgzbbOc,104
KmpRBLF4OSU,14
Ko4hSIkKygE,59
KoCbZcjxBOM,192
KozJ70brCqg,156
KpK37EaXIlQ,221
Kpzcd-v1cgo,115
KrZXRYBckfQ,114
KtZp-jWoHQY,201
KunWvtJRq1s,100
Kv1cgOW2B6I,62
KwJcUh_N0QU,303
KwLWdsjIyTE,285
KwnbT-ibU7g,108
KzJioPEKHvw,127
KzdV1z9ggE4,104
L-aL5bY44k0,173
L-fylr8vcsk,331
L07fMoafVh4,184
L0Juc3CqYsE,64
L0sUNGG1qa4,165
L1lG_NEtERU,504
L2Jud35UH14,48
L3-9i5FS0e4,90
L3-R-hHIqpc,24
L3gR1OZfg3I,11
L4b2f8wZT6g,461
L4mR1GjK9LQ,250
L57fQVLL56Y,110
L5MyYYGgGT0,235
L5fFdAKrgHA,49
L605CL1LyWw,110
L6PsvOENEhE,98
L79KqCN4FHI,134
L7TBlNSny2U,115
L7gCfbXLae0,92
L9uiYJjF1k8,310
LA8CHny8dRM,301
LAmLlrS1qp8,105
LBqTxFGbQbI,14
LD6rVGKpazw,196
LDjcJ_V5TWA,98
LEFJkxYWEiw,129
LEPjH6dqaEg,12
LFMPQQ2ffrE,212
LGxz2Xwmt_g,223
LHJz3N88V9I,134
LHPCkUj6zKA,74
LIE76ijNfWE,82
LImZlrLaUWc,42
LJqZQVK5XkI,159
LKC1aQ156aQ,10
LKMGlmapoPg,194
LKjyWelJxpw,79
LLqnJIZqjhw,144
LM0Sqbt7H9I,112
LM9VO0VRLXw,289
LNQtPlg84ok,84
LO1szAOX5Qw,333
LPSDcDkvnAw,69
LPq3-cCKLek,160
LQ0k9F7L_q4,94
LQLZTIIW5ug,246
LQP_dNIYu54,146
LQsw8p4W_sQ,224
LQz14qiN77g,96
LS8TA99YMRc,259
LSnB_K9ntes,208
LUUXFAcksPE,117
LVETrH-YL6Y,157
LViEk8PFfG8,197
LWDx0HorbzM,140
LWTNEARMoLk,324
LXF3e-PnPf4,108
LXNmM9M4yXM,11
LXWzKuibgRU,131
LXyh_P-seRo,93
LY4yaGQQJ8I,184
LYESuCbgO-g,281
LYMLOzqSN6Q,141
L_hXgWqqVGQ,79
LaAtsCyHCpg,114
LaHxxle_Z8c,176
LaYQUpPec4Q,141
LaaE-uwz3lg,96
LagpKkQLTIg,171
LbOp5am_5hQ,216
LcYoZ9ckBrc,236
LcdYqimQ_6w,404
Ld4kWbWXNfs,138
Le3fI9MMfvQ,105
LeW61HdXa0s,184
Lf8RTKiUMz4,190
Lf_P3gpLdp0,152
Lg7Hyzy-dkM,162
LgXA9krnX0g,177
LhGwwR-7C44,138
LiLCMFvELME,135
LiLoCNcUrX8,145
Lie0MCxCXRg,248
Ljq_TlvuO-k,129
LkKdasyGSEI,170
LkhzPwRRc7A,113
LlFdAmecwXY,263
LlhYj8I823Q,73
LmWy_AgVd4c,326
LmkYLIqjna0,104
Ln6UWSqRnVY,112
LnRObt7XGAo,259
LoDF4iN2QoE,504
LozpZa9KjOY,91
Lpqh1JptZqs,133
LpzS9OyQ7CI,374
LqE_stgUhcs,94
LqQoZcPONBo,188
Lr1RaXyvkt0,19
LrUhBXO5Kqk,178
LrUtFqcll3I,99
Ls2NCd6C9g0,56
LtQj92B-uLY,45
LtUrTUf7TpM,164
LtlUkpij3dc,1
LuJr5_aLRvM,72
LuLlYS1LScg,210
Lue9kFI2-ws,222
LuhfSwwQKC8,119
Luk7RIGBIIU,99
LwIsEu-SlqY,104
Lxl5Ee8ltbA,18
Lxpo8XAMvKo,248
LzCIs76TOFo,231
LzaA6fPskRY,249
M-g6OZBO6T4,211
M-nXZCxzKho,125
M0J80PkYanA,56
M0ViWWJ8rcU,190
M1qs70a7c0M,397
M2mnIB5_Crw,181
M336an3GCgs,219
M3i3y3RY7yw,162
M3x0oUF_G3w,114
M41OAhPAyF0,232
M4KWZ_hA1ig,20
M4bJYlyK6ms,139
M5cQuriISNs,88
M5v8G3W2eH4,69
M6-y2lxCE5k,81
M6d7gMJTWaE,93
M7SHGhFT37o,187
M9RqiCq0NH8,103
M9hsH0wqeU8,48
MAgiFrubk4M,299
MBfk9Pk_Fy8,491
MBuDT4j8Dqo,187
MCI-EW-BHk0,59
MCnVPRvWl84,126
MCuRzMzTUsQ,76
MDWEThLmFZE,195
MDx5uXzly2c,249
MEKhXYuoB0A,129
MEjWev0dW3o,102
MEtMaeOcnqo,59
MEv9WLPoa3I,231
MF2Au9ruoQY,134
MFITWmB1QrE,112
MGCXnQVoVAI,243
MGOp1mJfa1I,20
MGUOZCAMtxg,330
MGgDHevAc8A,121
MHfOstg6uG0,90
MHjqvN4rTzg,73
MISP7XrRhzw,335
MJK4YI3jy1A,24
MJX0fV7vHEo,237
MK6vyMXx9Dc,142
MKThCqDwBnE,137
MKevsI2mqY8,33
MKsfXYbetBI,400
MLhBmvnQHKU,168
MM3j8cCgm0w,23
MMKxIrGCaVs,108
MMoiFRQMOMs,344
MNV498SCouA,220
MOMr1YDbv30,136
MOyWoNYIbZ8,9
MQqMEyyavHw,122
MQuzfjr7cOY,111
MQzWAYZbC-o,138
MRYYbEYslcU,117
MSIqfgmmjNo,137
MSQ6R7KPRT0,75
MTPadHemxpo,79
MTxGaX8w-es,488
MU4rHCjDs20,256
MUDEeZEeEak,184
MUYepJ5fNp8,39
MUnI543ErfM,186
MUolPEq_VtA,107
MUvOL0NaVTo,237
MV5hnomamvY,38
MVU2a-4qf-Y,72
MWnfVCWzSMI,307
MXDrggddwh8,211
MXENT5Q7H2o,238
MXQqqhso7uc,124
MXx9iXyL2N0,25
MYON39EVN64,135
MYZv9d3YD4M,79
MZUDTwvEFHM,146
M_9CuCnA8oc,689
MaY-t2YGdA8,118
MbYojL1zcH8,207
McNEGpMFS6Y,123
MctOICUheCs,116
Md8IHZkG8GU,87
MdFaK78nyj4,221
MdFqTsP5U54,179
MeBnfcknK8c,37
MeyePX5x2Pw,198
MfFl4JrSxMI,115
MfkDAY4l7H4,140
MglrFnqU_FY,310
MhFEORg2WTw,137
MhdFWznNUk0,116
Mhdhnx_0YtM,199
MhoRmN-ezK8,775
Mi3q_upPjBM,66
MkKHnF3gWuA,11
MljoPQ2iMxw,72
MmyDMns_Pug,210
MnHbfSCGs_o,196
MnrcwMDqyEc,249
MoHIC9gCFhE,236
MpGyxvTgh7M,25
MpodQeyYl8k,78
MpqLSR51bfA,11
MrNwDT_xP6g,122
MrUizSPK7us,112
Mt9vDS3MQsg,132
MtCevOQzKfI,111
MtSQQSmLtPQ,163
MtUYiCY4UY4,129
MtaU1dQBpgU,102
MtfZBbnQXDw,269
MtuJBMqVvuY,211
MuNo6fhuRpk,309
MvPlPhTpXNE,45
Mw0npm56wn0,159
Mwmo1dFkGjA,147
Mx9Gb1KgrhI,227
MxrP-K_HVZU,197
MydGr7jksOk,115
MyhitQnjT5k,116
MyiFlBhqKjE,135
Mz1TDJ36Uoc,142
MzCcuJ07J-4,216
MzUkJlhJNPE,85
N0ne4vY-i8w,126
N0yp25W_j_M,103
N1bDm150yi8,76
N29urKEYx7A,96
N2VJm4V_now,267
N2iAwnT_vbk,272
N3D7minSy-c,464
N3KXfWNFrhY,56
N3QQZqQbFCw,189
N3k7tWxBLYo,120
N4Lv4jD5V3Y,269
N4f3NQVWAU8,275
N4hzVHE-iEk,12
N5dHFcyRG94,328
N6-EfN7z8Bo,181
N7GiUYYJh7w,529
N89N1Ny0YMo,357
N9QW9vfAUvU,269
N9bxVV1b4zc,189
NA1kg09WJwk,156
NA3R3OInc74,77
NAbhDPVQHoU,171
NBmIFTyiGos,276
NEtEYViyEd0,135
NEwza6-e9wk,125
NG5m-ExmYrk,183
NGGOHJs5yhI,64
NGMB-nzo7uY,216
NGboP2yoN18,83
NH3i7UGga28,49
NH7q7XwQQKY,47
NHWy29cVIWg,226
NIoR2-wjnao,134
NJVv87TiAlQ,137
NL1yGqQ3pnA,183
NL26tPKh1C4,267
NLaFy62_r9k,290
NLw4GTFHlKw,107
NM90yJMVxp4,177
NMDQAng_YHI,224
NMZrWNRvQoQ,121
NNcbjuvXBf8,100
NORTcNcZUPQ,114
NOtP_NXPyl8,30
NPDpARnd3f0,106
NPONQfGWZOc,198
NPho0I_qfMw,262
NQ6S1o80fNY,112
NRCiKtQbUEo,7
NS_aDY8g944,90
NSa5m51lmE4,327
NTDU6mft5RI,99
NTh-WxLkulY,174
NVJ8Mn5qxoQ,241
NWNbR9Uv8Q8,87
NYH3pAYRrBM,517
NYPqZAk5kcM,214
NZSN1H0Jt-Y,269
NZfSFoNHHhM,369
N_pp7YVAnGM,132
Na2PMDiwkNE,80
NaBn51xxTPI,102
NamMACGnp_M,241
NamODFCD5kA,248
Naz_mswd7hA,61
NbKJCaS5yWQ,134
NbSNrMRegMU,300
NbkLClgM_nQ,63
NcCWZGcA6Vo,163
NcMVKxn9PHw,153
Nc_8mhoHeL0,24
NcskWEBDdhk,278
NcvRYEHCPRk,166
Ne3-KA8ja6g,423
NenNx4vDbio,318
NfM9Exjey6Y,164
NfoiMaBpSm8,22
Ng2bkE08rt4,85
Ng8iqY0zZ_A,74
NgdxqOqKhSk,96
Ngy_VknAfXw,159
Ni-lzGZVeJM,115
NiIimKTo0Pw,156
NibLY-hhKM0,150
NimheYoq9Lw,174
NiqOmni8CgA,135
Nixrj-82pd4,34
Nj_SAzpt6AQ,99
NkHFh_ovSPk,99
Nkk1h_pk4Z8,172
NlcpQ59FgFo,229
NnHBIqZbOX8,141
NnjB4nrUiLo,135
NoeWx8TaKBM,84
Noi6jIqOijc,148
Np7BH-gSzm0,93
NqqxAANNyLU,63
Nr_hBh2zPWU,55
NrrWmfChQKU,107
NsNJCTDpy4Q,87
NsgBTjFIt-0,129
NspwnFID9WY,72
Nt97Tz3jJWg,147
NuAm7LOLNmw,84
NvZEFsZmhvM,184
NyP1GwIk9Es,181
O-LdZvaMqZg,493
O03nZ_roO7o,23
O0h-iV2ehys,118
O0jR59kY0L8,156
O0qbluXivy4,85
O11SQknSzwU,117
O1Iy8HbHSXE,63
O2Adnw7R7YI,64
O2j9jkC8IAE,38
O3J0dmFBz40,298
O3QiXZmQBrE,306
O3VQ7jfmWNA,108
O3glBbGjv20,80
O448f9UKGDQ,123
O4y2ExzqZw0,44
O66uuThSf_E,102
O6Ftc9tosi4,104
O6chpiZFRW8,113
O8-ZyiNYPT8,77
O93omtrnFy0,230
OBm4sd12yIk,199
OC8hQ8wgNz0,93
OCVyUOcPrGI,30
ODXYcr6ijvw,129
OEQEWK4zvW4,242
OF1dS4m44dg,49
OFKZmwtrOOA,218
OFPjkMXrM8A,118
OFf5aBWWVyw,242
OFvH8GPAuKI,134
OHJtjPs4jjU,14
OHrwbVNfeKE,93
OJDbuREf5lY,7
OJOXJMuLXdY,49
OKycBP_cg8o,315
OLIoGBT7VFQ,65
OMoAlludWoE,53
ON1C6XpBaVI,94
OOgkxStc0y0,200
OPU5zBjO0g4,463
OQ0nVxD2Nck,191
OQAwpRS6wII,107
OQZDxunAdnc,360
ORWZaQCmNWs,111
ORulQdv8nRo,253
OSgYXH3Ra7g,142
OShZiWztS0g,73
OTMH6wui9Yo,73
OTSOJOUzyIE,148
OTlFaMpbRTo,126
OUzW2ssrgtU,790
OVU2wfK8qF0,148
OW5Xx3aapJc,115
OWrfBM9UEqc,159
OYS_NmZAYSk,89
OYrwOR3PnTs,10
OZ6rk98m6lY,19
OZZu41_zXcw,127
OZjOPkwRcAE,177
O_BG4dPZ5A0,78
ObSwVBmMnEg,37
Obtk8eWwTb4,203
Oc8SPyaZ8Vg,11
Ocaimh0SHOY,127
Odi70GJLdkg,136
OerESGWTwVY,49
OfIczCo_J1I,101
OgL5tWzb97o,214
OgYJQuVpMds,199
OidoDWaDHgk,115
OkdP8qcPcH4,118
Ol0uaDCBgh8,102
OlXDlmVjoYw,150
Om0Fbm3EYzc,309
On-yMylcTTo,16
On6PZvrBzPI,176
OoGquABclmA,152
OoZBO7j0EXc,127
Ooreq1ecZMs,99
OpRqJH549II,114
OpuJh9i351g,119
OrIOgQ6Bw3A,118
OtsBadm7c8w,347
OuFsGHJvgys,93
Ov0a5dETrgE,201
Ovpsc5dOQzo,70
OwignVX4loI,233
OwpaDQJ3eu8,367
Oxp2syaV0Vg,290
Oy0zq8YzY9w,1038
Oy9Onz9T8YQ,171
OyC_GKeD9yo,159
OyOH6HXfcDA,9
OyOzfRg47aA,164
OyVrZooAfvY,100
Oz4OIOzr4S4,212
OzBFbb6WQ14,162
P-KUyge9FLw,205
P-k3-VobsQE,233
P0o_GejgqKs,323
P1BovFqX_14,183
P1D5GjDYGTI,143
P2UWc4QUV9E,71
P2olkCH3-7U,35
P3JQ9LYJDSY,124
P3qn_Lchgq4,58
P5UzIzZdLhI,24
P5YMlc22hL4,45
P67UtsNmCgk,202
P6zsiVgXzN8,286
P7De44j-mZc,141
P8ExkUxgYw0,219
P9LOaHWsnRg,188
P9XxZ701GLk,97
P9_IZ5LxbhU,55
P9eMvXBXtFE,408
PA_Vz20lnzU,79
PB8JazHcQ_k,122
PBIqBMEcrSU,53
PB_26DWRBXA,148
PBoxPbMktlg,156
PBvrSEoTY6U,628
PBzxt4TPBvQ,118
PCnvQJCeAVM,253
PDZcsvibQxg,65
PDprgkM8KwI,173
PEBRzEZ287Y,136
PFF_awEBmY8,345
PGDCscqi8l8,279
PGSGdrpd-NY,169
PHTCH1nA-eQ,152
PHxhijK40Z0,67
PJZMNSrok98,194
PJzMGR4yQoU,178
PKWMMVIFk8c,115
PLDMijMvS5o,47
PLqN6Xk_GEg,104
PM0s6VUK-vI,273
PMCVVBLR51k,329
PMQIANR2y1w,89
PMSZngLMZ2o,92
PMVhsSSLz1Q,195
PNNm131LTH8,96
PNVcVV9gCpY,38
PNazUy0Zt5s,252
PO5jOQTVdcw,164
POQCgndLAJU,325
PORmCqVceGo,104
PQlEfuctsL8,98
PRG6iG9Tk5w,127
PRx9SW3Qvnc,370
PS-1hD-O5N0,100
PS4HORpjGbs,78
PSCd7XUpMLc,416
PSO6BW-oM-o,84
PSxAuy-SlQM,9
PTiAJNDD_D4,221
PTttz5EXp9I,278
PUGqtNRMNfw,203
PVt_u9_u3bM,152
PVv1X8WU3Rw,142
PVwwh6bK5c8,244
PVzkmfKFolE,60
PWGTB2hUIIg,101
PXfSBwJHTs4,176
PXrIyQAK5UY,108
PYCSy28-2Jc,112
PYH0tYY6xn8,205
PZB3LaeaLKo,316
P_Aju3AHQ9Q,281
P_QwLFoI_Qw,279
P_cVYxFBpyk,125
PaqAhA4aLew,71
PcBXBqrfrzw,85
PcNRQKRJX1E,258
PcpDgW-5y7Y,69
PcrSepLOk4c,293
Pd2_whRoMXc,97
PdMUcQajXxg,94
Pe8qbFWzlfg,136
PeWF7DyvmVw,203
PetiVIvSLkA,187
PfGhWHCKtlc,227
PgKlry7kmEM,194
PgfOokxaJuM,94
Pi1Gm6Xx-r4,150
PiVcVLYzeQM,216
Pjd7U6FYaWM,232
PjdMGbEqyRk,366
Pjvj16zGeMs,153
PmpyluMwfPo,11
PnMs9358nVU,286
PnpxNB8OSDM,205
PoSl_Zy13eg,49
PoahCWxhmE4,199
Pp4PQtu7F7Y,278
PpZLjA3lnek,58
PpbKWFehKyE,321
PpbWzi2OqeQ,32
PpyCrk9oxxg,110
PqKAWYel8k4,242
PrZNgDPwzxg,95
PrpNdqLtZuw,461
Pskq5uHT57g,63
PslOp883rfI,6
PtnA9FvItkc,45
PugcTnT6QhA,119
PuzHPKYK-lQ,303
PwHFF3B9-t4,221
PwVC__qMjAs,188
Pwq1l5MNaH0,95
PxOFS3UQBoU,210
PxhiEIirAPM,102
Pxw0TtFrsBM,333
PyLfOjNTD7g,186
PzX-nTEP3o4,19
Q-Zx2tyTPQM,52
Q0Uln5KL7oY,90
Q1sidc7J5Wk,68
Q2KvOeHVmWc,402
Q2aGCC2q_-A,104
Q2g9YwhyIl0,100
Q2vJpS1V8iw,85
Q30x58BIeHY,63
Q3ex2rqU2Ik,353
Q5alRhAae64,204
Q61fLCh_LZA,190
Q78aVqyw-Q4,223
Q7ZgpLkMZS0,120
Q7_5GsK_g30,132
Q8M8bUCWsp8,245
QA5nmPsB8Fc,108
QAQNgUnpkPM,38
QASTjEOWFIc,239
QAedpFXAb1g,136
QAh9yxqiPCg,211
QBFfGhRcb14,154
QEhdnCwpVto,44
QErg9rJ4pCU,136
QFEsnN5gFHA,100
QFdaxf30gT8,52
QFwed7vQqEU,357
QG2DtPYarTI,405
QGwc6SjBORo,90
QIWohtuFVUM,376
QK3gHFqE7GI,90
QKj1wHlodbk,95
QLWyWDz8TO0,32
QMBTjI67AjM,19
QNT9pEq3Z2s,33
QO45txiZCH8,117
QO5AlNl03Q4,89
QOtb0xuzEJ8,173
QP9D1QoTJ4w,600
QPM4x_mz9Ik,107
QPO9Ua1ZPFU,79
QPgFPfnkLOU,135
QQw2yQchQ2Q,40
QRYDFbO27rI,64
QS8Dd1m-5ZA,105
QTPKFt_bdyc,113
QV0Ihz8SIb8,148
QVCJpi512kQ,103
QVHKDN-yq-s,136
QVHLoSxh090,262
QVK6caXhoC4,166
QWRidw_hPs8,112
QX7xy9m3144,75
Q_4VUh6VLNY,123
QaPvVis4YhE,195
QazYZPC1Mj0,121
Qcc5M-uu8BM,425
Qcc8lsNIu00,227
Qcz0al6On5A,216
QdDYpG-fols,249
QdFo1Dgof8E,76
QdW_Cq9Tq3E,108
QeuU9P3f9lY,446
Qi0FQtlm7co,78
QizMwyx8jag,126
QjkY4CCIWMc,42
QlBI5Q1Vn14,444
Ql_Meyfx1TI,213
QlbwuXQmfOE,472
QnE0ymX3Q-I,255
QnaY3jPiEEA,531
QqkR7SXUhGE,399
QqoiGeJpOiQ,65
QrOR9ge32Fw,45
QrtHD6f9vnE,118
QsM_SdmeOBs,254
QtDhnQl14u0,189
QtfPDyzkdO8,167
QtguzBU8OMo,274
QuCz8DzVpcg,223
QvoFnXDO9o4,151
QvqhyslruVM,248
Qw1z5UuiTIU,143
QwDnV49UUX0,82
QzGEotTYsCE,236
QzgJXh_pQgI,281
R-lwIQ8V2JU,223
R0woU7dnxqs,44
R1PcnqWTukw,280
R2tZvnQxJds,264
R36sZnkLGoM,152
R3JenhhtEus,520
R4U4qQW4ckE,162
R5Mrbc757vQ,297
R5gB6jZY9tc,277
R6J-HDSqgnE,214
R6nOvuvZ7xk,185
R7r68M9L51A,134
R7s45i3lXiI,182
R9xiYTlXD7k,126
RAaSaqZCBg8,87
RApdjV9w1xk,107
RC1bZPkDHbo,279
RCJqHftIyhU,68
RCNXGK1BlpM,150
RCh5UfeNZw4,33
RD5de1vYiSg,215
RDZufbwE7dA,107
RE-Vbn5aSHg,14
RFNWnZxjvZA,98
RFoaYqECWEk,189
RFyCpVe0kDs,116
RGJfIACYQh4,122
RGzrCZXP31U,123
RHiH9mlyy0Q,212
RHmyyiJgtc4,104
RIDJitRNpAU,67
RJCsdwti9n0,115
RK5re19Q6Wo,111
RKPdS1MuN78,121
RL-Up_pcF18,116
RLTV0k8-Al4,86
RLdtA79cuvU,273
RMA_sNzZKy8,11
RMRefL9yZAA,98
RN0nR8Rx0KI,638
RO9t5wGn-xA,110
RPg1jZEWxi8,169
RQ-TZNluBKk,130
RQJUa_KDe_I,349
RQuP1tXarFA,207
RR5YLzJaUVE,367
RSGnhoorlbo,119
RUH__BD6miY,149
RUsI904vs0E,287
