video_id,segment_total,vid_done,vid_pct,aud_done,aud_pct,both_done,both_pct
S6PUbHo04oA,128,0,0.0,0,0.0,0,0.0
S6e_hvi47g4,263,0,0.0,0,0.0,0,0.0
S7E4OSfjrg8,319,0,0.0,0,0.0,0,0.0
S9LyYW17HHE,73,0,0.0,0,0.0,0,0.0
SAOjM6nj31o,174,174,100.0,0,0.0,0,0.0
SA_zHDI7AKc,186,186,100.0,0,0.0,0,0.0
SB8SBMoo0sM,87,87,100.0,0,0.0,0,0.0
SBtJMBIG-n4,52,0,0.0,0,0.0,0,0.0
SByoQciTTxw,163,162,99.39,0,0.0,0,0.0
SCJh1hWyIAI,568,0,0.0,0,0.0,0,0.0
SCLCvPjitKU,97,97,100.0,0,0.0,0,0.0
SDcWwMf1KbE,257,0,0.0,0,0.0,0,0.0
SDu-sNWZjno,495,0,0.0,0,0.0,0,0.0
SE1Z9kGdyIg,127,127,100.0,0,0.0,0,0.0
SE9WcsV5r1E,126,0,0.0,0,0.0,0,0.0
SEI8SFoDvhQ,228,228,100.0,0,0.0,0,0.0
SF4P7PsqX6A,64,64,100.0,0,0.0,0,0.0
SGHNWTK9GUg,119,119,100.0,0,0.0,0,0.0
SGkaft6nS2I,52,0,0.0,0,0.0,0,0.0
SH62pDkFZIw,23,0,0.0,0,0.0,0,0.0
SI0oKArcq9k,102,0,0.0,0,0.0,0,0.0
SIXe4ghXzZw,274,0,0.0,0,0.0,0,0.0
SIbIj4ThXkE,143,143,100.0,0,0.0,0,0.0
SJmF6mG4qH0,71,71,100.0,0,0.0,0,0.0
SL-Rn_H_fNI,78,78,100.0,0,0.0,0,0.0
SLAIxhiUYZI,73,0,0.0,0,0.0,0,0.0
SLpbQdtn6Qk,272,0,0.0,0,0.0,0,0.0
SM--QJaPRz0,17,17,100.0,0,0.0,0,0.0
SMZ2OeLZ3SU,109,0,0.0,0,0.0,0,0.0
SMgo7kQ6gBs,186,186,100.0,0,0.0,0,0.0
SMq8_rSns8o,157,157,100.0,0,0.0,0,0.0
SMw9CSNuZQY,66,66,100.0,0,0.0,0,0.0
SN0ivA9Zt_w,350,350,100.0,0,0.0,0,0.0
SODMQmWZxKo,364,0,0.0,0,0.0,0,0.0
SOduvKMbOEQ,73,0,0.0,0,0.0,0,0.0
SP3e3mBeat4,220,0,0.0,0,0.0,0,0.0
SP6nP4lk5Uw,216,0,0.0,0,0.0,0,0.0
SPFTY01rE80,229,0,0.0,0,0.0,0,0.0
SQ9RiYQ8pAs,44,0,0.0,0,0.0,0,0.0
SRmHOvRJlw0,14,14,100.0,0,0.0,0,0.0
SS0X-f-dhrg,41,0,0.0,0,0.0,0,0.0
STDycOxF528,869,429,49.37,0,0.0,0,0.0
SVqpghwj_go,85,0,0.0,0,0.0,0,0.0
SVwvOTVpzmY,184,0,0.0,0,0.0,0,0.0
SWNDmINB5qU,51,0,0.0,0,0.0,0,0.0
SWbjYMgMeG4,135,135,100.0,0,0.0,0,0.0
SXP5s-uILys,24,24,100.0,0,0.0,0,0.0
SXSiABUxwi4,251,0,0.0,0,0.0,0,0.0
SXalZ4xzMz4,49,0,0.0,0,0.0,0,0.0
SXeJ5qkfwcU,285,285,100.0,0,0.0,0,0.0
SY39fq9M6c8,103,0,0.0,0,0.0,0,0.0
SYIA1-cgLPI,379,0,0.0,0,0.0,0,0.0
SZIY7tGxYfw,150,0,0.0,0,0.0,0,0.0
SZSgfDdUHjc,125,0,0.0,0,0.0,0,0.0
SZhGDXeZ1b4,101,0,0.0,0,0.0,0,0.0
Sb20Bug49cI,140,140,100.0,0,0.0,0,0.0
Sbk4O4GBYNA,148,148,100.0,0,0.0,0,0.0
ScD39SZvPI8,834,420,50.36,0,0.0,0,0.0
Sch-HhW4dB0,358,0,0.0,0,0.0,0,0.0
SdcCmALImUI,522,522,100.0,0,0.0,0,0.0
SdjPKy6aiMY,122,122,100.0,0,0.0,0,0.0
SdjSIU2usEU,267,0,0.0,0,0.0,0,0.0
SecBYu5vht0,151,0,0.0,0,0.0,0,0.0
SfCzJHfpyUc,174,174,100.0,0,0.0,0,0.0
Sf_MJ42AYbI,197,0,0.0,0,0.0,0,0.0
SfeOis2elyU,143,143,100.0,0,0.0,0,0.0
Sfk-3GsJAZE,169,169,100.0,0,0.0,0,0.0
SgpupILOCbs,129,129,100.0,0,0.0,0,0.0
SidHwZUl8RY,161,0,0.0,0,0.0,0,0.0
SipPl-9TAN4,126,0,0.0,0,0.0,0,0.0
Sj4Lb7yD_fY,88,0,0.0,0,0.0,0,0.0
SjNYvT_5bpU,79,0,0.0,0,0.0,0,0.0
SjUnieotPbI,113,0,0.0,0,0.0,0,0.0
SlBrbKmvlEc,268,0,0.0,0,0.0,0,0.0
SlEm7ARYIT4,375,0,0.0,0,0.0,0,0.0
SlZy-a6G6zw,145,0,0.0,0,0.0,0,0.0
Sm3pspseM4Y,159,0,0.0,0,0.0,0,0.0
SnN7_rSbTF8,236,236,100.0,0,0.0,0,0.0
SnRxVzOK_GU,663,333,50.23,0,0.0,0,0.0
SnSM1tT2lTY,126,126,100.0,0,0.0,0,0.0
SnYE-g51d1Y,121,121,100.0,0,0.0,0,0.0
SpSXesuw-s0,80,0,0.0,0,0.0,0,0.0
SpY1upP3OMM,7,7,100.0,0,0.0,0,0.0
Sppad60wSwQ,64,0,0.0,0,0.0,0,0.0
SqUU85_WkO0,209,0,0.0,0,0.0,0,0.0
SqeD_t6CmJY,249,0,0.0,0,0.0,0,0.0
Sr1gVWoFEzc,243,0,0.0,0,0.0,0,0.0
Sr3BNoD4V6w,112,0,0.0,0,0.0,0,0.0
SrPzf2TH6UI,176,0,0.0,0,0.0,0,0.0
SsC_Lm46Ryk,302,0,0.0,0,0.0,0,0.0
SstTpmYNCeE,211,211,100.0,0,0.0,0,0.0
St6SNflRqrI,366,0,0.0,0,0.0,0,0.0
StukhUkBPO4,296,0,0.0,0,0.0,0,0.0
Su2EXHFOb0E,203,203,100.0,0,0.0,0,0.0
Sunap_VBvK4,88,0,0.0,0,0.0,0,0.0
Sut9pcNvTUs,330,330,100.0,0,0.0,0,0.0
Sv8jfivfy3Y,161,0,0.0,0,0.0,0,0.0
SvcohxFXqcA,350,0,0.0,0,0.0,0,0.0
SvgQ2JPDoiI,138,138,100.0,0,0.0,0,0.0
Sw-J7b1HdiI,83,83,100.0,0,0.0,0,0.0
SwR6BLLRXBE,420,420,100.0,0,0.0,0,0.0
Sw_7YqkdehI,107,0,0.0,0,0.0,0,0.0
Sy07GIShgh4,244,0,0.0,0,0.0,0,0.0
Sy3-eMF7Xp0,196,196,100.0,0,0.0,0,0.0
SyjzqxvNNEw,136,136,100.0,0,0.0,0,0.0
Sz7zgrsdebs,200,0,0.0,0,0.0,0,0.0
SzRR3STVTTc,58,0,0.0,0,0.0,0,0.0
SzixQ7qNixQ,83,0,0.0,0,0.0,0,0.0
T0RHvRh2OD0,584,0,0.0,0,0.0,0,0.0
T0j0E_RNvuk,135,135,100.0,0,0.0,0,0.0
T1ENoksbktk,246,0,0.0,0,0.0,0,0.0
T1PNNm4Jq7k,98,0,0.0,0,0.0,0,0.0
T20SQbYpu1M,97,97,100.0,0,0.0,0,0.0
T2gEcuP9EwQ,52,52,100.0,0,0.0,0,0.0
T2kSFUlg7Zg,108,108,100.0,0,0.0,0,0.0
T5KEIrrUvVo,132,132,100.0,0,0.0,0,0.0
T5p4bOtIwJo,107,0,0.0,0,0.0,0,0.0
T6J_hhz1zwk,160,0,0.0,0,0.0,0,0.0
T6x5EmjPkRY,544,0,0.0,0,0.0,0,0.0
T8fvBOGkf2Y,207,0,0.0,0,0.0,0,0.0
T992lQqWszg,186,186,100.0,0,0.0,0,0.0
T9m9m7k092o,208,208,100.0,0,0.0,0,0.0
TAZIEKvYeXY,183,183,100.0,0,0.0,0,0.0
TAsm5EWnsos,18,18,100.0,0,0.0,0,0.0
TAwFABqV7JQ,859,859,100.0,0,0.0,0,0.0
TBIcrv2S9Ww,52,52,100.0,0,0.0,0,0.0
TBdjysnj7Zc,336,336,100.0,0,0.0,0,0.0
TC-56xTAD6k,92,92,100.0,0,0.0,0,0.0
TC7bCrZSZ6w,247,111,44.94,0,0.0,0,0.0
TCBJuCCfxOM,15,15,100.0,0,0.0,0,0.0
TCeiixs6FKs,208,0,0.0,0,0.0,0,0.0
TDtVbOrME_Y,104,104,100.0,0,0.0,0,0.0
TEYq1u-pAVE,107,107,100.0,0,0.0,0,0.0
TEmLbnJ-Z2U,66,0,0.0,0,0.0,0,0.0
TEqI_i-zAsk,158,158,100.0,0,0.0,0,0.0
TFElhBleKiQ,80,0,0.0,0,0.0,0,0.0
TFxl5fV47E4,401,401,100.0,0,0.0,0,0.0
TG17n_sHvL8,157,0,0.0,0,0.0,0,0.0
TGHrpyqJESU,143,143,100.0,0,0.0,0,0.0
TGsxtIozHFA,135,135,100.0,0,0.0,0,0.0
THHpmFVzDbc,257,257,100.0,0,0.0,0,0.0
TI0TfaIpr9s,63,63,100.0,0,0.0,0,0.0
TIeLVdxzeGw,99,0,0.0,0,0.0,0,0.0
TIrR2Pf_0lk,78,0,0.0,0,0.0,0,0.0
TKCMiYq9jqQ,177,0,0.0,0,0.0,0,0.0
TN9Le7eGG4c,70,0,0.0,0,0.0,0,0.0
TNcuELp1sIY,127,127,100.0,0,0.0,0,0.0
TOkaaX8SR-A,242,0,0.0,0,0.0,0,0.0
TPLtArHLq2w,94,94,100.0,0,0.0,0,0.0
TPTTcLqBqrc,67,0,0.0,0,0.0,0,0.0
TPh_WFheeLA,236,0,0.0,0,0.0,0,0.0
TQFw_PdbuO8,16,0,0.0,0,0.0,0,0.0
TQkUTGaF-HE,47,0,0.0,0,0.0,0,0.0
TRFAf4mC5K0,112,0,0.0,0,0.0,0,0.0
TRRNWePLHek,167,167,100.0,0,0.0,0,0.0
TRjJTEU4MiA,34,34,100.0,0,0.0,0,0.0
TSFge2kpn8k,73,73,100.0,0,0.0,0,0.0
TTJZEnHmDEM,255,255,100.0,0,0.0,0,0.0
TUqghrANNPA,107,0,0.0,0,0.0,0,0.0
TWQzGWQ3Xc0,212,0,0.0,0,0.0,0,0.0
TXTqdY6m3EM,133,133,100.0,0,0.0,0,0.0
TXYv4q8oy_o,130,130,100.0,0,0.0,0,0.0
TXaowYnxR_U,201,201,100.0,0,0.0,0,0.0
TYIBYOTe5mI,57,0,0.0,0,0.0,0,0.0
T_0cXkyvTBg,314,314,100.0,0,0.0,0,0.0
T_SLU67bHes,13,0,0.0,0,0.0,0,0.0
TamK7y5CZgI,87,0,0.0,0,0.0,0,0.0
TanbGs8Nak4,164,164,100.0,0,0.0,0,0.0
TazoGS784Kk,239,239,100.0,0,0.0,0,0.0
TbIPk1Xrwvg,392,0,0.0,0,0.0,0,0.0
TbNzrQQUxqI,404,404,100.0,0,0.0,0,0.0
Tby-HsN5qhU,94,0,0.0,0,0.0,0,0.0
TdRdVQcADlI,229,229,100.0,0,0.0,0,0.0
TdRwgEOfs2o,132,132,100.0,0,0.0,0,0.0
Tdd_jYjPMH0,187,0,0.0,0,0.0,0,0.0
TdmECdioGng,49,0,0.0,0,0.0,0,0.0
TehzJG4Nafc,213,0,0.0,0,0.0,0,0.0
TetT9rChR1k,320,0,0.0,0,0.0,0,0.0
TggTKHTzT8U,26,26,100.0,0,0.0,0,0.0
ThEB2bdrfa8,116,0,0.0,0,0.0,0,0.0
ThMGxt14PqQ,96,96,100.0,0,0.0,0,0.0
Ti3eQlLGvWI,353,0,0.0,0,0.0,0,0.0
TiSw0dPxZg8,157,157,100.0,0,0.0,0,0.0
TibrPyFSWEc,14,14,100.0,0,0.0,0,0.0
TidApEN19hk,84,84,100.0,0,0.0,0,0.0
TjC5r_0H7Pc,35,0,0.0,0,0.0,0,0.0
TjFGoJjIa5g,152,152,100.0,0,0.0,0,0.0
TjTE7-uVjsE,289,0,0.0,0,0.0,0,0.0
TkkwIzzyllA,151,0,0.0,0,0.0,0,0.0
TlxB_Dd3T-Q,76,0,0.0,0,0.0,0,0.0
TmFDrNwGctk,318,0,0.0,0,0.0,0,0.0
TmHtA6ufHBE,207,0,0.0,0,0.0,0,0.0
TqjpjOkvh8M,592,293,49.49,0,0.0,0,0.0
Tr2IjRCpI6Y,222,0,0.0,0,0.0,0,0.0
TrA7383T79k,247,0,0.0,0,0.0,0,0.0
TrAwhy5AbA0,221,221,100.0,0,0.0,0,0.0
TsI3XQlyRUE,144,144,100.0,0,0.0,0,0.0
TsfDwIxvw6U,207,0,0.0,0,0.0,0,0.0
Tt7G2lqozyY,134,134,100.0,0,0.0,0,0.0
TtS72_cqIR0,247,0,0.0,0,0.0,0,0.0
TxEqhoMTQ74,120,0,0.0,0,0.0,0,0.0
TxQKE6dzqdQ,13,0,0.0,0,0.0,0,0.0
TxwHZx0aULw,126,0,0.0,0,0.0,0,0.0
Tye2AoTCDwk,52,52,100.0,0,0.0,0,0.0
TyzdlTA7k18,6,6,100.0,0,0.0,0,0.0
Tz4JBTFp0pM,131,0,0.0,0,0.0,0,0.0
TzBPc3SLyZM,220,110,50.0,0,0.0,0,0.0
U-7-kEvGlfE,97,97,100.0,0,0.0,0,0.0
U-cd9N1rkVA,364,0,0.0,0,0.0,0,0.0
U1FORYd7qV8,181,0,0.0,0,0.0,0,0.0
U2xsviC14IQ,142,142,100.0,0,0.0,0,0.0
U3FaNDhWgWM,203,0,0.0,0,0.0,0,0.0
U3ifeZZV4Pk,230,0,0.0,0,0.0,0,0.0
U3pU8BM_VNc,116,0,0.0,0,0.0,0,0.0
U4BzAdwUfJA,412,412,100.0,0,0.0,0,0.0
U4JIzD_A0PE,131,0,0.0,0,0.0,0,0.0
U4yIa_mC6lo,31,31,100.0,0,0.0,0,0.0
U50Mbd4QBIg,135,0,0.0,0,0.0,0,0.0
U7IF5x75IH0,196,0,0.0,0,0.0,0,0.0
U7XoZyc4_lk,140,0,0.0,0,0.0,0,0.0
U7tBSTzrZig,516,516,100.0,0,0.0,0,0.0
U8Be_74wbyo,105,105,100.0,0,0.0,0,0.0
U8NoBk5wuLM,82,0,0.0,0,0.0,0,0.0
U9KULArWYNI,80,80,100.0,0,0.0,0,0.0
U9zuw5bPKPI,161,161,100.0,0,0.0,0,0.0
UA3bIxyB2m4,205,0,0.0,0,0.0,0,0.0
UACDsKJkim0,228,0,0.0,0,0.0,0,0.0
UAI2vveJdCc,174,172,98.85,0,0.0,0,0.0
UA_maGT6M78,35,0,0.0,0,0.0,0,0.0
UBG94KMoC1E,175,0,0.0,0,0.0,0,0.0
UBeAiADb9Qk,153,153,100.0,0,0.0,0,0.0
UCiUo6XNOLA,361,0,0.0,0,0.0,0,0.0
UD0Zh-Mh67I,166,166,100.0,0,0.0,0,0.0
UDVs0pd98IA,118,118,100.0,0,0.0,0,0.0
UE_LyCRXSGY,213,213,100.0,0,0.0,0,0.0
UErYpXLBoTY,291,0,0.0,0,0.0,0,0.0
UF07Sbap2SU,13,13,100.0,0,0.0,0,0.0
UF3cXFTrFzs,232,0,0.0,0,0.0,0,0.0
UFGGlkMzA_0,238,0,0.0,0,0.0,0,0.0
UFMWH5lN0Yc,81,0,0.0,0,0.0,0,0.0
UFdgmbktCmE,121,121,100.0,0,0.0,0,0.0
UH2ZNl1aW2A,15,15,100.0,0,0.0,0,0.0
UH3xC_FvXeM,111,111,100.0,0,0.0,0,0.0
UHdgiLXCuJc,693,693,100.0,0,0.0,0,0.0
UHuoVcDkBuU,252,121,48.02,0,0.0,0,0.0
UID1YQie-M8,435,435,100.0,0,0.0,0,0.0
UKJH0SimYa0,104,104,100.0,0,0.0,0,0.0
UKVT1ISVnTI,275,0,0.0,0,0.0,0,0.0
UK_rcArlP40,16,16,100.0,0,0.0,0,0.0
UKhNCRRRfCo,365,0,0.0,0,0.0,0,0.0
UL1wUNh8sa0,329,329,100.0,0,0.0,0,0.0
UL9LBWnNNz0,169,0,0.0,0,0.0,0,0.0
ULIgLMDickk,237,237,100.0,0,0.0,0,0.0
UL_Fc68ECDc,110,0,0.0,0,0.0,0,0.0
ULgGwEdlZNc,95,0,0.0,0,0.0,0,0.0
UMIQRrriqlI,48,48,100.0,0,0.0,0,0.0
UMjWtHjeQiI,254,128,50.39,0,0.0,0,0.0
UNVGS0GKB4Y,231,0,0.0,0,0.0,0,0.0
UPDURM7Wodo,237,0,0.0,0,0.0,0,0.0
UPKsAAsnnWw,85,85,100.0,0,0.0,0,0.0
UQ2Af9i8B6s,152,152,100.0,0,0.0,0,0.0
UQMLhIYbQyc,127,0,0.0,0,0.0,0,0.0
UQhY8zbqe1c,216,216,100.0,0,0.0,0,0.0
UQohsFOfYWQ,73,0,0.0,0,0.0,0,0.0
UQxwnERaJzA,153,153,100.0,0,0.0,0,0.0
URL9eU1I0RA,62,0,0.0,0,0.0,0,0.0
URyL0RPo5Lg,412,412,100.0,0,0.0,0,0.0
US86V2lHRAo,189,189,100.0,0,0.0,0,0.0
UTq6JwKP5RM,87,0,0.0,0,0.0,0,0.0
UUK60sbrEU0,126,0,0.0,0,0.0,0,0.0
UVdEzIlScp4,560,560,100.0,0,0.0,0,0.0
UW49JWhqIN8,165,165,100.0,0,0.0,0,0.0
UWNTXTwtCso,43,0,0.0,0,0.0,0,0.0
UXjXaXLrA2U,116,0,0.0,0,0.0,0,0.0
UXtErGZiS14,114,114,100.0,0,0.0,0,0.0
UYFHexKCwU4,10,10,100.0,0,0.0,0,0.0
UZqC8q6bpl0,346,346,100.0,0,0.0,0,0.0
UaRAtW6_Rx4,198,198,100.0,0,0.0,0,0.0
Ub7sDmg9-fk,112,0,0.0,0,0.0,0,0.0
UcG-Paemo7A,254,0,0.0,0,0.0,0,0.0
UcGNvMl4IHs,114,114,100.0,0,0.0,0,0.0
UdtyHCSRw_s,89,0,0.0,0,0.0,0,0.0
Udy4TmS1Vm4,77,0,0.0,0,0.0,0,0.0
Ue6H3dXMpvw,287,0,0.0,0,0.0,0,0.0
UeG1ZVShRSo,178,0,0.0,0,0.0,0,0.0
UefgxCxr_To,157,157,100.0,0,0.0,0,0.0
UegMzjeZqUA,51,51,100.0,0,0.0,0,0.0
Ufc7iNGCn5A,336,336,100.0,0,0.0,0,0.0
UgUAzuoyHV0,199,199,100.0,0,0.0,0,0.0
UhWDl49b4Ak,56,0,0.0,0,0.0,0,0.0
UhbJ6B7ToCk,238,0,0.0,0,0.0,0,0.0
UhbjdgY0UxI,253,0,0.0,0,0.0,0,0.0
Ui3FdCS6efI,97,0,0.0,0,0.0,0,0.0
UiCLTjfXYlA,81,81,100.0,0,0.0,0,0.0
UiU29-_3450,121,0,0.0,0,0.0,0,0.0
Uj2_olhS0cs,12,12,100.0,0,0.0,0,0.0
Ujt-GYbkoKU,246,0,0.0,0,0.0,0,0.0
Um3DXKWaX8I,110,110,100.0,0,0.0,0,0.0
UmV5jfybAwo,219,0,0.0,0,0.0,0,0.0
UnZTQQlmz2w,265,0,0.0,0,0.0,0,0.0
Unh3kan_tFc,302,0,0.0,0,0.0,0,0.0
UnifmzP8mGc,70,70,100.0,0,0.0,0,0.0
UooU3ZvF4nU,98,0,0.0,0,0.0,0,0.0
UqImGfPbfXI,98,98,100.0,0,0.0,0,0.0
UqM22yaTX34,135,0,0.0,0,0.0,0,0.0
UqX5EPj_e7g,170,170,100.0,0,0.0,0,0.0
UqhNyP4AL2A,204,204,100.0,0,0.0,0,0.0
Ur7pc-OqXXM,136,0,0.0,0,0.0,0,0.0
Us_Uhp3PWbE,325,0,0.0,0,0.0,0,0.0
UthIyR7Hd0k,308,0,0.0,0,0.0,0,0.0
Uu2b0WNrhC4,191,0,0.0,0,0.0,0,0.0
UuLsxjBeRYM,10,10,100.0,0,0.0,0,0.0
UuiPdtWhhkI,140,140,100.0,0,0.0,0,0.0
Uv-GfDb2CTY,94,0,0.0,0,0.0,0,0.0
Uvl28cTri-o,116,0,0.0,0,0.0,0,0.0
UwsWiCjWvZo,110,110,100.0,0,0.0,0,0.0
UxKI-pSKGes,192,100,52.08,0,0.0,0,0.0
UyTr4HNz6NU,241,0,0.0,0,0.0,0,0.0
Uyad6NacudI,168,168,100.0,0,0.0,0,0.0
UybTM3WJovs,110,0,0.0,0,0.0,0,0.0
UzDejxWbUiM,52,0,0.0,0,0.0,0,0.0
UzE8YraezdM,95,95,100.0,0,0.0,0,0.0
UzH7eLdimwE,280,280,100.0,0,0.0,0,0.0
UzjyVtjRKfM,355,0,0.0,0,0.0,0,0.0
V-7_pRnOJB8,195,0,0.0,0,0.0,0,0.0
V-OomlyAWTo,240,0,0.0,0,0.0,0,0.0
V-WszEimWug,191,0,0.0,0,0.0,0,0.0
V-h2ttTJUAo,137,0,0.0,0,0.0,0,0.0
V03ZTv5XhA8,193,0,0.0,0,0.0,0,0.0
V05gYATbzXk,417,0,0.0,0,0.0,0,0.0
V0dE_rqj4dg,96,0,0.0,0,0.0,0,0.0
V24YWm68erQ,130,130,100.0,0,0.0,0,0.0
V2Hg9QgAQC0,209,209,100.0,0,0.0,0,0.0
V314ets7B18,103,0,0.0,0,0.0,0,0.0
V3acf0HRYRE,89,0,0.0,0,0.0,0,0.0
V3eAY2KO-t8,69,69,100.0,0,0.0,0,0.0
V3i29kDQDrA,143,143,100.0,0,0.0,0,0.0
V4Gdorzd20w,272,272,100.0,0,0.0,0,0.0
V5PPPY3xe-A,98,0,0.0,0,0.0,0,0.0
V5gO0BheuCE,159,0,0.0,0,0.0,0,0.0
V6MHfo1XsiE,101,101,100.0,0,0.0,0,0.0
V7Ks2JBp7e8,393,0,0.0,0,0.0,0,0.0
V8NiuewNIk4,195,195,100.0,0,0.0,0,0.0
V8esckMiMMk,145,71,48.97,0,0.0,0,0.0
VA7nRJFYvkE,219,0,0.0,0,0.0,0,0.0
VAKz-Rcy7k8,298,0,0.0,0,0.0,0,0.0
VBSOfXpzfHQ,65,0,0.0,0,0.0,0,0.0
VBxxMWAcsp4,517,240,46.42,0,0.0,0,0.0
VC8dSfwNDgo,94,0,0.0,0,0.0,0,0.0
VCPBNZwFBf0,373,373,100.0,0,0.0,0,0.0
VD2InomKiIM,264,264,100.0,0,0.0,0,0.0
VDaO8R8ToLI,142,142,100.0,0,0.0,0,0.0
VDwJmWYrbRI,260,0,0.0,0,0.0,0,0.0
VE6c71uul9M,81,81,100.0,0,0.0,0,0.0
VEHZ9ECRZT0,46,0,0.0,0,0.0,0,0.0
VEfJkKawI7o,209,0,0.0,0,0.0,0,0.0
VGS-e9dZw8Q,147,147,100.0,0,0.0,0,0.0
VGU6y93CT1M,136,0,0.0,0,0.0,0,0.0
VGgghqAFHJI,218,0,0.0,0,0.0,0,0.0
VHXNghVqwwU,193,0,0.0,0,0.0,0,0.0
VI8DXS_AFIA,115,0,0.0,0,0.0,0,0.0
VIGc98h1r9M,611,0,0.0,0,0.0,0,0.0
VIZ0NPSvalE,122,0,0.0,0,0.0,0,0.0
VIf1802ihuo,133,0,0.0,0,0.0,0,0.0
VJUd7cAxCsc,83,0,0.0,0,0.0,0,0.0
VJhAgrsBpnI,79,0,0.0,0,0.0,0,0.0
VJsJ1sbCfJY,372,0,0.0,0,0.0,0,0.0
VKMAJGiGT4M,86,0,0.0,0,0.0,0,0.0
VL9JaKmTCIw,145,0,0.0,0,0.0,0,0.0
VLzuHw_peMU,144,144,100.0,0,0.0,0,0.0
VMMMu0waUUY,193,193,100.0,0,0.0,0,0.0
VMRGD6OwrDA,406,0,0.0,0,0.0,0,0.0
VMd_flp7A2I,108,108,100.0,0,0.0,0,0.0
VN3O8B7yyGY,113,0,0.0,0,0.0,0,0.0
VOngn_NjG-s,45,45,100.0,0,0.0,0,0.0
VOudZ3VBftE,79,0,0.0,0,0.0,0,0.0
VPR_mpFcKtg,223,223,100.0,0,0.0,0,0.0
VPZq-rm9sYA,164,164,100.0,0,0.0,0,0.0
VQQHdLNuRnM,130,0,0.0,0,0.0,0,0.0
VRpFDranP-A,143,143,100.0,0,0.0,0,0.0
VRwespR3ZK8,224,224,100.0,0,0.0,0,0.0
VS2pcj18I7w,191,191,100.0,0,0.0,0,0.0
VWDm7SJ38Ok,14,0,0.0,0,0.0,0,0.0
VWXNqoN-Do8,186,0,0.0,0,0.0,0,0.0
VX-ijnaqUuM,178,0,0.0,0,0.0,0,0.0
VXJEKJmRMEk,154,0,0.0,0,0.0,0,0.0
VXs0dzlAggg,59,59,100.0,0,0.0,0,0.0
VYzfBS5jhmg,264,0,0.0,0,0.0,0,0.0
VZL-EwUiA9I,80,40,50.0,0,0.0,0,0.0
V_C7naqiP6M,78,0,0.0,0,0.0,0,0.0
V_fKayy7AKM,347,347,100.0,0,0.0,0,0.0
V_y92D5MJpc,260,0,0.0,0,0.0,0,0.0
VaW2BNNCnrE,57,57,100.0,0,0.0,0,0.0
Vb3z1qZlEoc,115,115,100.0,0,0.0,0,0.0
Vc2AmHdJ6IQ,110,0,0.0,0,0.0,0,0.0
VcLn2F-vNDI,117,117,100.0,0,0.0,0,0.0
VcjGf474WA4,67,0,0.0,0,0.0,0,0.0
VdACzw_D6pY,238,238,100.0,0,0.0,0,0.0
Ve7pL_1sV4U,70,70,100.0,0,0.0,0,0.0
VeDqEca4hbc,300,150,50.0,0,0.0,0,0.0
Vezu86L3G1s,203,0,0.0,0,0.0,0,0.0
VgOTzPcc41o,70,0,0.0,0,0.0,0,0.0
VgSlln21v3U,374,374,100.0,0,0.0,0,0.0
Vg_8BjuN1UY,119,119,100.0,0,0.0,0,0.0
VhhU44OcWwE,121,121,100.0,0,0.0,0,0.0
ViZRjK6NtYQ,154,0,0.0,0,0.0,0,0.0
ViabgjKzRp0,112,112,100.0,0,0.0,0,0.0
VildLhpaI6U,228,114,50.0,0,0.0,0,0.0
VkTTwaWvc5U,346,174,50.29,0,0.0,0,0.0
Vl8kjJw_-zY,323,323,100.0,0,0.0,0,0.0
VldG_1yb_R8,89,89,100.0,0,0.0,0,0.0
VlfL8pyjwp8,110,0,0.0,0,0.0,0,0.0
VmxOoT6VU_c,97,97,100.0,0,0.0,0,0.0
VnsrIyobn_Y,203,203,100.0,0,0.0,0,0.0
Vpa1VxumFqY,130,0,0.0,0,0.0,0,0.0
VparX3PDimM,30,30,100.0,0,0.0,0,0.0
VqaH513ehYY,215,0,0.0,0,0.0,0,0.0
Vr-A7bV5gV8,259,259,100.0,0,0.0,0,0.0
VrE23a3SbQs,377,0,0.0,0,0.0,0,0.0
VtiPJ8CwyLg,182,182,100.0,0,0.0,0,0.0
Vu3WgixqLok,292,0,0.0,0,0.0,0,0.0
VuBKGZxgf8Q,258,0,0.0,0,0.0,0,0.0
VufP3SRhQRM,171,0,0.0,0,0.0,0,0.0
VujeoAK9-_4,123,0,0.0,0,0.0,0,0.0
Vv2DPm_SBu0,32,0,0.0,0,0.0,0,0.0
Vv_w057AsGs,195,195,100.0,0,0.0,0,0.0
Vve9fuvAtR0,92,92,100.0,0,0.0,0,0.0
Vwi4Hw65QmU,75,0,0.0,0,0.0,0,0.0
Vwsd5B2FvR8,249,249,100.0,0,0.0,0,0.0
VwxqkiK95-s,217,217,100.0,0,0.0,0,0.0
VwzG6egSIys,68,68,100.0,0,0.0,0,0.0
VxI6HlC4Woo,172,0,0.0,0,0.0,0,0.0
Vy0ahxvpEzY,84,0,0.0,0,0.0,0,0.0
W-hEGN4zrEk,311,0,0.0,0,0.0,0,0.0
W08_ZAzuiaQ,248,0,0.0,0,0.0,0,0.0
W0QZhf7SHHI,219,219,100.0,0,0.0,0,0.0
W19zpD35vTI,251,0,0.0,0,0.0,0,0.0
W1s6WR1YVy0,219,0,0.0,0,0.0,0,0.0
W25R7KkBmsM,273,273,100.0,0,0.0,0,0.0
W295sdkklic,191,191,100.0,0,0.0,0,0.0
W2JR-nH3jf0,146,0,0.0,0,0.0,0,0.0
